city,latitude,longitude,vehicle_type,nearest_place_name,place_category,distance_to_place,weather_date,temperature,precipitation,wind_speed,business_quarter
Frankfurt,50.10328705026786,8.660284229387326,bike,SuperKato,Restaurant,1625.78809628176,2024-05-07,14.0,0.1,9.9,Q2
Frankfurt,50.10888337232439,8.662460683811165,bike,SuperKato,Restaurant,1225.0862504590627,2024-05-07,14.0,0.1,9.9,Q2
Frankfurt,50.114854411922046,8.684812064807335,bike,Weinterasse Rollanderhof,Bar,238.6098021317245,2024-05-07,14.0,0.1,9.9,Q2
Frankfurt,50.10573167467146,8.672534410305998,bike,SuperKato,Restaurant,793.6109121863421,2024-05-08,13.1,0.0,8.9,Q2
Frankfurt,50.11025376673276,8.671027182472892,bike,SuperKato,Restaurant,593.6484240265019,2024-05-08,13.1,0.0,8.9,Q2
Frankfurt,50.10135408070153,8.679803972637941,bike,Schirn Kunsthalle,Art Museum,1008.9209744106926,2024-05-08,13.1,0.0,8.9,Q2
Frankfurt,50.10903723924932,8.66951735660161,bike,SuperKato,Restaurant,737.6573167178452,2024-05-08,13.1,0.0,8.9,Q2
Frankfurt,50.10567516697397,8.671644043891034,bike,SuperKato,Restaurant,837.7454921482232,2024-05-08,13.1,0.0,8.9,Q2
Frankfurt,50.11791885826082,8.66345312829515,bike,Wackers Kaffee,Cafe and Tea House,1311.6910142230367,2024-05-08,13.1,0.0,8.9,Q2
Frankfurt,50.10278601743172,8.671209753379255,bike,SuperKato,Restaurant,1119.9548989894763,2024-05-08,13.1,0.0,8.9,Q2
Frankfurt,50.10689211080654,8.67777600410471,bike,SuperKato,Restaurant,519.1921123207607,2024-05-08,13.1,0.0,8.9,Q2
Frankfurt,50.1075516276462,8.661239094963255,unknown,SuperKato,Restaurant,1350.6012141077297,2024-05-08,13.1,0.0,8.9,Q2
Frankfurt,50.107943493175775,8.667837733907993,bike,SuperKato,Restaurant,896.8323341554627,2024-05-08,13.1,0.0,8.9,Q2
Frankfurt,50.101453594727936,8.694515537618694,bike,Dom Aussichtsplattform,Scenic Lookout,1230.2924683888357,2024-05-09,13.9,0.0,7.6,Q2
Frankfurt,50.100093272829206,8.66301048604427,bike,SuperKato,Restaurant,1711.7095560435473,2024-05-09,13.9,0.0,7.6,Q2
Frankfurt,50.117577752043125,8.662364717147495,bike,Wackers Kaffee,Cafe and Tea House,1361.6507378306446,2024-05-09,13.9,0.0,7.6,Q2
Frankfurt,50.105991213078966,8.675893438619605,unknown,SuperKato,Restaurant,652.3964397380255,2024-05-09,13.9,0.0,7.6,Q2
Frankfurt,50.113779485141926,8.665021168306792,bike,SuperKato,Restaurant,1039.2565560718954,2024-05-09,13.9,0.0,7.6,Q2
Frankfurt,50.10749886746004,8.684769327089997,bike,Schirn Kunsthalle,Art Museum,321.8422857608387,2024-05-09,13.9,0.0,7.6,Q2
Frankfurt,50.10022708065613,8.6750198908352,bike,Schirn Kunsthalle,Art Museum,1247.7096033599164,2024-05-09,13.9,0.0,7.6,Q2
Frankfurt,50.118605114310014,8.673381453902032,bike,Wackers Kaffee,Cafe and Tea House,850.63508477211,2024-05-09,13.9,0.0,7.6,Q2
Frankfurt,50.11512024729133,8.677282991372492,bike,Wackers Kaffee,Cafe and Tea House,378.9212192065133,2024-05-09,13.9,0.0,7.6,Q2
Frankfurt,50.10059199885232,8.685391140673211,bike,Schirn Kunsthalle,Art Museum,1079.1138012808194,2024-05-09,13.9,0.0,7.6,Q2
Frankfurt,50.10505507387471,8.688332382955387,bike,Dom Aussichtsplattform,Scenic Lookout,669.4380991062603,2024-05-10,15.7,0.0,7.9,Q2
Frankfurt,50.11188426672965,8.697795945442698,bike,Dom Aussichtsplattform,Scenic Lookout,920.133027471208,2024-05-10,15.7,0.0,7.9,Q2
Frankfurt,50.11758397364178,8.668608561585634,bike,Wackers Kaffee,Cafe and Tea House,986.6695043219694,2024-05-10,15.7,0.0,7.9,Q2
Frankfurt,50.11948125731237,8.673581181825716,bike,Wackers Kaffee,Cafe and Tea House,930.135796687866,2024-05-10,15.7,0.0,7.9,Q2
Frankfurt,50.11639026048382,8.68868671805759,bike,Kleinmarkthalle,Grocery Store,528.8512730562475,2024-05-10,15.7,0.0,7.9,Q2
Frankfurt,50.1042161099343,8.677478949413379,unknown,Schirn Kunsthalle,Art Museum,774.4256053525058,2024-05-10,15.7,0.0,7.9,Q2
Frankfurt,50.11461504440872,8.685119181168137,bike,Kleinmarkthalle,Grocery Store,221.76901430560503,2024-05-10,15.7,0.0,7.9,Q2
Frankfurt,50.10925241143133,8.671690335591313,bike,SuperKato,Restaurant,585.3869831137511,2024-05-10,15.7,0.0,7.9,Q2
Frankfurt,50.10887713239232,8.672676815908062,bike,SuperKato,Restaurant,543.3731358013581,2024-05-10,15.7,0.0,7.9,Q2
Frankfurt,50.10514852087585,8.676269973533886,bike,SuperKato,Restaurant,732.9634240115669,2024-05-10,15.7,0.0,7.9,Q2
Frankfurt,50.11387389010221,8.664261914930137,bike,SuperKato,Restaurant,1094.4824138051304,2024-05-11,16.7,0.0,8.1,Q2
Frankfurt,50.11725905988308,8.688565014613605,bike,Kleinmarkthalle,Grocery Store,600.2433196531306,2024-05-11,16.7,0.0,8.1,Q2
Frankfurt,50.11200628572165,8.694332176384272,bike,Dom Aussichtsplattform,Scenic Lookout,678.668400481161,2024-05-11,16.7,0.0,8.1,Q2
Frankfurt,50.100286075960526,8.69610096872945,bike,Dom Aussichtsplattform,Scenic Lookout,1401.3165434093175,2024-05-11,16.7,0.0,8.1,Q2
Frankfurt,50.10242609368831,8.683152707174871,bike,Schirn Kunsthalle,Art Museum,862.2734597614935,2024-05-11,16.7,0.0,8.1,Q2
Frankfurt,50.11428739324048,8.699308216215737,bike,Dom Aussichtsplattform,Scenic Lookout,1094.2867420433329,2024-05-11,16.7,0.0,8.1,Q2
Frankfurt,50.10293240550944,8.678086849805283,bike,Schirn Kunsthalle,Art Museum,881.2550420721171,2024-05-11,16.7,0.0,8.1,Q2
Frankfurt,50.113179890243615,8.68649665124174,bike,Kleinmarkthalle,Grocery Store,194.5043615899184,2024-05-11,16.7,0.0,8.1,Q2
Frankfurt,50.1184858770942,8.664209624649857,bike,Wackers Kaffee,Cafe and Tea House,1299.3903324889666,2024-05-11,16.7,0.0,8.1,Q2
Frankfurt,50.10268669397821,8.684639993468354,unknown,Schirn Kunsthalle,Art Museum,840.8014075635991,2024-05-11,16.7,0.0,8.1,Q2
Frankfurt,50.11251277135276,8.688932840749372,bike,Dom Aussichtsplattform,Scenic Lookout,342.61651861659425,2024-05-12,17.7,0.0,9.6,Q2
Frankfurt,50.11109988686069,8.668937747680353,bike,SuperKato,Restaurant,728.4277449500876,2024-05-12,17.7,0.0,9.6,Q2
Frankfurt,50.11877506953422,8.695025742185136,bike,Kleinmarkthalle,Grocery Store,1040.0640278913806,2024-05-12,17.7,0.0,9.6,Q2
Frankfurt,50.1052769121135,8.666729074875272,unknown,SuperKato,Restaurant,1122.434639077756,2024-05-12,17.7,0.0,9.6,Q2
Frankfurt,50.101533428452925,8.678724730569948,bike,Schirn Kunsthalle,Art Museum,1010.5437605592,2024-05-12,17.7,0.0,9.6,Q2
Frankfurt,50.10649340884834,8.685111703936645,bike,Schirn Kunsthalle,Art Museum,435.0875529302924,2024-05-12,17.7,0.0,9.6,Q2
Frankfurt,50.11724725949159,8.673844611666189,bike,Wackers Kaffee,Cafe and Tea House,704.5917722753479,2024-05-12,17.7,0.0,9.6,Q2
Frankfurt,50.112228314904335,8.690070572006679,bike,Dom Aussichtsplattform,Scenic Lookout,396.5289369509885,2024-05-12,17.7,0.0,9.6,Q2
Frankfurt,50.10371200141302,8.672762030625178,bike,SuperKato,Restaurant,976.0049250670772,2024-05-12,17.7,0.0,9.6,Q2
Frankfurt,50.10629266858548,8.685744920664705,bike,Schirn Kunsthalle,Art Museum,472.6367053515344,2024-05-12,17.7,0.0,9.6,Q2
Frankfurt,50.10356743670707,8.67266917226717,unknown,SuperKato,Restaurant,993.3315468269428,2024-05-13,17.7,1.9,8.2,Q2
Frankfurt,50.105649384426265,8.69138349356654,bike,Dom Aussichtsplattform,Scenic Lookout,720.5627693265864,2024-05-13,17.7,1.9,8.2,Q2
Frankfurt,50.11850143930053,8.66615658303133,bike,Wackers Kaffee,Cafe and Tea House,1187.4494644513672,2024-05-13,17.7,1.9,8.2,Q2
Frankfurt,50.11431375226511,8.676567835993593,bike,Wackers Kaffee,Cafe and Tea House,325.48519266233143,2024-05-13,17.7,1.9,8.2,Q2
Frankfurt,50.11867746711704,8.668984248166534,bike,Wackers Kaffee,Cafe and Tea House,1048.807897541566,2024-05-13,17.7,1.9,8.2,Q2
Frankfurt,50.10581278971024,8.685119224663238,bike,Schirn Kunsthalle,Art Museum,507.19348905124,2024-05-13,17.7,1.9,8.2,Q2
Frankfurt,50.11096701977747,8.668573313058364,bike,SuperKato,Restaurant,755.4287108053968,2024-05-13,17.7,1.9,8.2,Q2
Frankfurt,50.100871109609095,8.690707342834049,bike,Dom Aussichtsplattform,Scenic Lookout,1164.8657455283335,2024-05-13,17.7,1.9,8.2,Q2
Frankfurt,50.10156185347629,8.680832813612442,bike,Schirn Kunsthalle,Art Museum,971.6548131085816,2024-05-13,17.7,1.9,8.2,Q2
Frankfurt,50.11651304267961,8.680276712642476,bike,Weinterasse Rollanderhof,Bar,476.55210634537,2024-05-13,17.7,1.9,8.2,Q2
Frankfurt,50.115864739534615,8.698562014970438,bike,Kleinmarkthalle,Grocery Store,1106.670537181417,2024-05-14,19.2,0.0,10.9,Q2
Frankfurt,50.113893146348495,8.678151735903594,bike,Wackers Kaffee,Cafe and Tea House,229.14802936141308,2024-05-14,19.2,0.0,10.9,Q2
Frankfurt,50.11624974625223,8.66456086497331,bike,Wackers Kaffee,Cafe and Tea House,1155.867179770535,2024-05-14,19.2,0.0,10.9,Q2
Frankfurt,50.11579383244841,8.675514364766276,bike,Wackers Kaffee,Cafe and Tea House,503.9674873969089,2024-05-14,19.2,0.0,10.9,Q2
Frankfurt,50.10182018384389,8.681410343523746,bike,Schirn Kunsthalle,Art Museum,937.2000717697356,2024-05-14,19.2,0.0,10.9,Q2
Frankfurt,50.10593555273213,8.684088420886132,bike,Schirn Kunsthalle,Art Museum,477.4828025456898,2024-05-14,19.2,0.0,10.9,Q2
Frankfurt,50.10983309140185,8.671104551364678,bike,SuperKato,Restaurant,600.8507513396997,2024-05-14,19.2,0.0,10.9,Q2
Frankfurt,50.11799588313068,8.663906549911125,bike,Wackers Kaffee,Cafe and Tea House,1288.2390119281672,2024-05-14,19.2,0.0,10.9,Q2
Frankfurt,50.11898946857199,8.693396380502568,unknown,Kleinmarkthalle,Grocery Store,970.139594590724,2024-05-14,19.2,0.0,10.9,Q2
Frankfurt,50.114704300648704,8.67645965471584,bike,Wackers Kaffee,Cafe and Tea House,365.4896722263127,2024-05-14,19.2,0.0,10.9,Q2
Frankfurt,50.110882413527335,8.695014800616267,bike,Dom Aussichtsplattform,Scenic Lookout,711.9515320667982,2024-05-15,17.2,1.5,8.2,Q2
Frankfurt,50.10785628426537,8.690784516427824,bike,Dom Aussichtsplattform,Scenic Lookout,516.7525107117422,2024-05-15,17.2,1.5,8.2,Q2
Frankfurt,50.109439243924136,8.660081081942815,bike,SuperKato,Restaurant,1379.5569402237118,2024-05-15,17.2,1.5,8.2,Q2
Frankfurt,50.10257624140061,8.66463525564705,bike,SuperKato,Restaurant,1432.611845518855,2024-05-15,17.2,1.5,8.2,Q2
Frankfurt,50.10459294337252,8.666897541633956,bike,SuperKato,Restaurant,1161.6665455124962,2024-05-15,17.2,1.5,8.2,Q2
Frankfurt,50.11336766876104,8.690547735290547,bike,Kleinmarkthalle,Grocery Store,483.7406062079468,2024-05-15,17.2,1.5,8.2,Q2
Frankfurt,50.111344080527815,8.674078829057796,bike,SuperKato,Restaurant,359.7726275385715,2024-05-15,17.2,1.5,8.2,Q2
Frankfurt,50.1001080510716,8.662836849867276,bike,SuperKato,Restaurant,1718.8787108068902,2024-05-15,17.2,1.5,8.2,Q2
Frankfurt,50.1136832674259,8.69710758502959,unknown,Dom Aussichtsplattform,Scenic Lookout,923.2302274379084,2024-05-15,17.2,1.5,8.2,Q2
Frankfurt,50.10871794322879,8.698001698914698,bike,Dom Aussichtsplattform,Scenic Lookout,951.0953437938653,2024-05-15,17.2,1.5,8.2,Q2
Frankfurt,50.10602338782731,8.692581170837904,bike,Dom Aussichtsplattform,Scenic Lookout,747.6772198136848,2024-05-16,16.8,1.7,8.2,Q2
Frankfurt,50.11637789003931,8.688371562765575,bike,Kleinmarkthalle,Grocery Store,513.2983204625452,2024-05-16,16.8,1.7,8.2,Q2
Frankfurt,50.11767675329277,8.680402433259891,bike,Weinterasse Rollanderhof,Bar,587.7801029301806,2024-05-16,16.8,1.7,8.2,Q2
Frankfurt,50.11967940095318,8.686475247864271,unknown,Weinterasse Rollanderhof,Bar,787.0326069468347,2024-05-16,16.8,1.7,8.2,Q2
Frankfurt,50.117915905649696,8.675595795997621,bike,Wackers Kaffee,Cafe and Tea House,712.4528588319403,2024-05-16,16.8,1.7,8.2,Q2
Frankfurt,50.10103515915578,8.686241337466765,bike,Schirn Kunsthalle,Art Museum,1041.9672424652854,2024-05-16,16.8,1.7,8.2,Q2
Frankfurt,50.1050712851684,8.683784378280059,bike,Schirn Kunsthalle,Art Museum,570.3198749495598,2024-05-16,16.8,1.7,8.2,Q2
Frankfurt,50.11225675199309,8.681827914205252,bike,JAMY`S Burgergrill & Bar Frankfurt Römer,Restaurant,100.6978959545291,2024-05-16,16.8,1.7,8.2,Q2
Frankfurt,50.11714172864187,8.662512174289585,bike,Wackers Kaffee,Cafe and Tea House,1330.5997531246187,2024-05-16,16.8,1.7,8.2,Q2
Frankfurt,50.11496656496551,8.69880728790406,bike,Dom Aussichtsplattform,Scenic Lookout,1091.7012207622993,2024-05-16,16.8,1.7,8.2,Q2
Frankfurt,50.11669183854139,8.695600547068121,bike,Kleinmarkthalle,Grocery Store,945.9390361216492,2024-05-17,14.2,4.8,7.8,Q2
Frankfurt,50.11763547108915,8.668396121744648,bike,Wackers Kaffee,Cafe and Tea House,1002.0693076035532,2024-05-17,14.2,4.8,7.8,Q2
Frankfurt,50.11403903888552,8.699108943294378,bike,Dom Aussichtsplattform,Scenic Lookout,1071.1288442182938,2024-05-17,14.2,4.8,7.8,Q2
Frankfurt,50.11309381256987,8.697940384335963,bike,Dom Aussichtsplattform,Scenic Lookout,958.770712521785,2024-05-17,14.2,4.8,7.8,Q2
Frankfurt,50.11100950268158,8.69003938597445,bike,Dom Aussichtsplattform,Scenic Lookout,357.46596600714656,2024-05-17,14.2,4.8,7.8,Q2
Frankfurt,50.1017946503564,8.68801214437841,bike,Schirn Kunsthalle,Art Museum,997.263582954832,2024-05-17,14.2,4.8,7.8,Q2
Frankfurt,50.11685424379728,8.664710627148223,bike,Wackers Kaffee,Cafe and Tea House,1175.6560066161014,2024-05-17,14.2,4.8,7.8,Q2
Frankfurt,50.10487973073104,8.682460167359993,bike,Schirn Kunsthalle,Art Museum,590.944946646682,2024-05-17,14.2,4.8,7.8,Q2
Frankfurt,50.10278443428548,8.692972459578243,unknown,Dom Aussichtsplattform,Scenic Lookout,1046.0082666625922,2024-05-17,14.2,4.8,7.8,Q2
Frankfurt,50.110434656119736,8.67030828652592,bike,SuperKato,Restaurant,639.8370706256734,2024-05-17,14.2,4.8,7.8,Q2
Frankfurt,50.10735953797972,8.693246599053019,bike,Dom Aussichtsplattform,Scenic Lookout,692.8852544321412,2024-05-18,14.6,14.6,7.8,Q2
Frankfurt,50.10781667462474,8.682621396533357,bike,Schirn Kunsthalle,Art Museum,264.6060524784255,2024-05-18,14.6,14.6,7.8,Q2
Frankfurt,50.10086372241171,8.678602780836224,unknown,Schirn Kunsthalle,Art Museum,1084.206672282971,2024-05-18,14.6,14.6,7.8,Q2
Frankfurt,50.117595921520646,8.684368571243143,bike,Weinterasse Rollanderhof,Bar,531.8870842404743,2024-05-18,14.6,14.6,7.8,Q2
Frankfurt,50.10681598422305,8.663266095359687,bike,SuperKato,Restaurant,1246.1139140000282,2024-05-18,14.6,14.6,7.8,Q2
Frankfurt,50.105391869114285,8.687869132257852,bike,Dom Aussichtsplattform,Scenic Lookout,623.0245431613494,2024-05-18,14.6,14.6,7.8,Q2
Frankfurt,50.11318334171887,8.660695077203764,bike,SuperKato,Restaurant,1330.3088349477234,2024-05-18,14.6,14.6,7.8,Q2
Frankfurt,50.10700464796408,8.684332951252786,bike,Schirn Kunsthalle,Art Museum,364.3540124019901,2024-05-18,14.6,14.6,7.8,Q2
Frankfurt,50.11233698187178,8.678970690691274,bike,Wackers Kaffee,Cafe and Tea House,46.95762182323859,2024-05-18,14.6,14.6,7.8,Q2
Frankfurt,50.10481809492386,8.674438388554922,bike,SuperKato,Restaurant,812.8063145299958,2024-05-18,14.6,14.6,7.8,Q2
Frankfurt,50.11577997070059,8.663114132006138,bike,Wackers Kaffee,Cafe and Tea House,1231.920557993862,2024-05-19,14.7,5.2,8.2,Q2
Frankfurt,50.11592765411197,8.687467135211975,bike,Kleinmarkthalle,Grocery Store,434.0258184489254,2024-05-19,14.7,5.2,8.2,Q2
Frankfurt,50.11516484355008,8.699976845067072,bike,Dom Aussichtsplattform,Scenic Lookout,1176.7317084797917,2024-05-19,14.7,5.2,8.2,Q2
Frankfurt,50.11733012982852,8.69184996336672,bike,Kleinmarkthalle,Grocery Store,762.9612972896067,2024-05-19,14.7,5.2,8.2,Q2
Frankfurt,50.11654498950234,8.680797650261372,bike,Weinterasse Rollanderhof,Bar,461.7497217941924,2024-05-19,14.7,5.2,8.2,Q2
Frankfurt,50.10732728697211,8.67096938801658,bike,SuperKato,Restaurant,743.0098498983677,2024-05-19,14.7,5.2,8.2,Q2
Frankfurt,50.1008309094441,8.663289184220377,bike,SuperKato,Restaurant,1638.0767330321,2024-05-19,14.7,5.2,8.2,Q2
Frankfurt,50.106422407548834,8.671168857307821,bike,SuperKato,Restaurant,799.2521915804151,2024-05-19,14.7,5.2,8.2,Q2
Frankfurt,50.105664375707256,8.68408029947199,bike,Schirn Kunsthalle,Art Museum,507.2307606471329,2024-05-19,14.7,5.2,8.2,Q2
Frankfurt,50.116746362179086,8.66074583624368,unknown,Wackers Kaffee,Cafe and Tea House,1428.5943282460291,2024-05-19,14.7,5.2,8.2,Q2
Frankfurt,50.11239146803212,8.689643513017499,bike,Dom Aussichtsplattform,Scenic Lookout,377.9114416125293,2024-05-20,15.7,0.0,5.9,Q2
Frankfurt,50.10171533642983,8.69117210654277,bike,Dom Aussichtsplattform,Scenic Lookout,1090.1587786977632,2024-05-20,15.7,0.0,5.9,Q2
Frankfurt,50.10485231463051,8.685777852082541,bike,Schirn Kunsthalle,Art Museum,623.2490153997185,2024-05-20,15.7,0.0,5.9,Q2
Frankfurt,50.11913207185846,8.690606676070363,bike,Kleinmarkthalle,Grocery Store,854.6401000503579,2024-05-20,15.7,0.0,5.9,Q2
Frankfurt,50.10219553840909,8.67143682193724,unknown,SuperKato,Restaurant,1169.4350533574072,2024-05-20,15.7,0.0,5.9,Q2
Frankfurt,50.11594931250878,8.682637636093347,bike,Weinterasse Rollanderhof,Bar,354.61626425342064,2024-05-20,15.7,0.0,5.9,Q2
Frankfurt,50.10257076144691,8.684828972367232,bike,Schirn Kunsthalle,Art Museum,855.4666943751163,2024-05-20,15.7,0.0,5.9,Q2
Frankfurt,50.11826829577062,8.661199495999858,bike,Wackers Kaffee,Cafe and Tea House,1471.2301261083146,2024-05-20,15.7,0.0,5.9,Q2
Frankfurt,50.10472631124996,8.664699960368177,bike,SuperKato,Restaurant,1275.2274191232812,2024-05-20,15.7,0.0,5.9,Q2
Frankfurt,50.1026933238099,8.675001949219062,bike,Schirn Kunsthalle,Art Museum,1013.0281307863144,2024-05-20,15.7,0.0,5.9,Q2
Frankfurt,50.10087692491789,8.666730459918956,bike,SuperKato,Restaurant,1474.7074538180675,2024-05-21,15.9,2.3,8.7,Q2
Frankfurt,50.106801977942,8.668487199663192,bike,SuperKato,Restaurant,920.6753949209616,2024-05-21,15.9,2.3,8.7,Q2
Frankfurt,50.11729704623587,8.669876563751982,bike,Wackers Kaffee,Cafe and Tea House,896.8699600823677,2024-05-21,15.9,2.3,8.7,Q2
Frankfurt,50.103725072623575,8.677427470542257,bike,Schirn Kunsthalle,Art Museum,823.4802092122508,2024-05-21,15.9,2.3,8.7,Q2
Frankfurt,50.10704326864193,8.678782603316733,bike,Schirn Kunsthalle,Art Museum,464.3699762209721,2024-05-21,15.9,2.3,8.7,Q2
Frankfurt,50.11737199929088,8.666912422498514,bike,Wackers Kaffee,Cafe and Tea House,1069.8553022309482,2024-05-21,15.9,2.3,8.7,Q2
Frankfurt,50.104790869474655,8.686365498849927,bike,Schirn Kunsthalle,Art Museum,643.9229792135792,2024-05-21,15.9,2.3,8.7,Q2
Frankfurt,50.10092292874543,8.66907881495957,unknown,SuperKato,Restaurant,1376.0550853479626,2024-05-21,15.9,2.3,8.7,Q2
Frankfurt,50.10197790375018,8.67923887385874,bike,Schirn Kunsthalle,Art Museum,952.3926102100212,2024-05-21,15.9,2.3,8.7,Q2
Frankfurt,50.10888531639445,8.683664772828884,bike,Schirn Kunsthalle,Art Museum,149.94918598541426,2024-05-21,15.9,2.3,8.7,Q2
Frankfurt,50.11186810142033,8.665385920748644,bike,SuperKato,Restaurant,982.1921635282828,2024-05-22,16.2,0.0,12.1,Q2
Frankfurt,50.10481630950594,8.664864458072154,bike,SuperKato,Restaurant,1259.8211216411405,2024-05-22,16.2,0.0,12.1,Q2
Frankfurt,50.1121115650768,8.663856576555604,bike,SuperKato,Restaurant,1092.8914039645765,2024-05-22,16.2,0.0,12.1,Q2
Frankfurt,50.11083012659198,8.680613090622888,bike,Paulsplatz,Plaza,70.0675635671463,2024-05-22,16.2,0.0,12.1,Q2
Frankfurt,50.10926365067288,8.663685018818049,bike,SuperKato,Restaurant,1130.182638078066,2024-05-22,16.2,0.0,12.1,Q2
Frankfurt,50.11631205682533,8.675933440002074,bike,Wackers Kaffee,Cafe and Tea House,539.5603023191904,2024-05-22,16.2,0.0,12.1,Q2
Frankfurt,50.10557209421604,8.67771700841856,unknown,Schirn Kunsthalle,Art Museum,639.6133890219704,2024-05-22,16.2,0.0,12.1,Q2
Frankfurt,50.11724822656501,8.680606429964078,bike,Weinterasse Rollanderhof,Bar,538.2892531616519,2024-05-22,16.2,0.0,12.1,Q2
Frankfurt,50.11086260262952,8.684501974655367,bike,Dom Aussichtsplattform,Scenic Lookout,44.444183036314655,2024-05-22,16.2,0.0,12.1,Q2
Frankfurt,50.11248696772107,8.695982798786206,bike,Dom Aussichtsplattform,Scenic Lookout,805.912696775564,2024-05-22,16.2,0.0,12.1,Q2
Frankfurt,50.1124783319367,8.67987649153257,bike,Wackers Kaffee,Cafe and Tea House,71.0185312191493,2024-05-23,15.4,14.2,6.4,Q2
Frankfurt,50.10927441683103,8.696185664002474,bike,Dom Aussichtsplattform,Scenic Lookout,810.95568940839,2024-05-23,15.4,14.2,6.4,Q2
Frankfurt,50.10739005377189,8.672616291426207,bike,SuperKato,Restaurant,649.9511234414433,2024-05-23,15.4,14.2,6.4,Q2
Frankfurt,50.11184689462907,8.679681975903437,unknown,Wackers Kaffee,Cafe and Tea House,31.3987251565159,2024-05-23,15.4,14.2,6.4,Q2
Frankfurt,50.116997721046886,8.670331503738236,bike,Wackers Kaffee,Cafe and Tea House,850.4529105268148,2024-05-23,15.4,14.2,6.4,Q2
Frankfurt,50.10136253696724,8.692154295968779,bike,Dom Aussichtsplattform,Scenic Lookout,1155.29272836959,2024-05-23,15.4,14.2,6.4,Q2
Frankfurt,50.10677310814568,8.668279839804844,bike,SuperKato,Restaurant,934.7441653703588,2024-05-23,15.4,14.2,6.4,Q2
Frankfurt,50.10876593032713,8.669274244289802,bike,SuperKato,Restaurant,765.252244306717,2024-05-23,15.4,14.2,6.4,Q2
Frankfurt,50.10706059447818,8.661209399161333,bike,SuperKato,Restaurant,1371.240692651123,2024-05-23,15.4,14.2,6.4,Q2
Frankfurt,50.1105160114749,8.683066334522207,bike,Schirn Kunsthalle,Art Museum,37.59833285186408,2024-05-23,15.4,14.2,6.4,Q2
Frankfurt,50.111826004585325,8.690557656866323,bike,Dom Aussichtsplattform,Scenic Lookout,412.47209532759416,2024-05-24,14.6,21.4,6.4,Q2
Frankfurt,50.11449092627616,8.683983660614997,bike,Weinterasse Rollanderhof,Bar,185.48696334025743,2024-05-24,14.6,21.4,6.4,Q2
Frankfurt,50.11332314055104,8.686545960222029,bike,Kleinmarkthalle,Grocery Store,201.9671896929888,2024-05-24,14.6,21.4,6.4,Q2
Frankfurt,50.11157756959362,8.686939996356953,bike,Dom Aussichtsplattform,Scenic Lookout,166.15043558610415,2024-05-24,14.6,21.4,6.4,Q2
Frankfurt,50.10361516990896,8.696900061682468,bike,Dom Aussichtsplattform,Scenic Lookout,1156.2110689830808,2024-05-24,14.6,21.4,6.4,Q2
Frankfurt,50.1036970044398,8.673621044168462,bike,SuperKato,Restaurant,950.5212656355308,2024-05-24,14.6,21.4,6.4,Q2
Frankfurt,50.10573152455838,8.660113936037497,bike,SuperKato,Restaurant,1501.445603216493,2024-05-24,14.6,21.4,6.4,Q2
Frankfurt,50.10898387978709,8.689788144571942,unknown,Dom Aussichtsplattform,Scenic Lookout,387.7172779462066,2024-05-24,14.6,21.4,6.4,Q2
Frankfurt,50.116455148168285,8.660283482835128,bike,Wackers Kaffee,Cafe and Tea House,1447.8560321203777,2024-05-24,14.6,21.4,6.4,Q2
Frankfurt,50.11116948133786,8.675586792170584,bike,SuperKato,Restaurant,253.96107236758132,2024-05-24,14.6,21.4,6.4,Q2
Frankfurt,50.10851277351957,8.675235200310722,bike,SuperKato,Restaurant,430.8038480120295,2024-05-25,15.6,0.0,7.3,Q2
Frankfurt,50.10457932642279,8.664009724284929,bike,SuperKato,Restaurant,1324.8525720246164,2024-05-25,15.6,0.0,7.3,Q2
Frankfurt,50.11964414958453,8.66030451401105,bike,Wackers Kaffee,Cafe and Tea House,1603.7912842235628,2024-05-25,15.6,0.0,7.3,Q2
Frankfurt,50.10148663265887,8.667995371928136,unknown,SuperKato,Restaurant,1366.5140090220698,2024-05-25,15.6,0.0,7.3,Q2
Frankfurt,50.10064659323358,8.66621795718694,bike,SuperKato,Restaurant,1517.271023317312,2024-05-25,15.6,0.0,7.3,Q2
Frankfurt,50.11839415204404,8.678912953240614,bike,Weinterasse Rollanderhof,Bar,706.6009748610668,2024-05-25,15.6,0.0,7.3,Q2
Frankfurt,50.10987740139542,8.660832040646131,bike,SuperKato,Restaurant,1319.1270574247053,2024-05-25,15.6,0.0,7.3,Q2
Frankfurt,50.11284731120068,8.685922979208588,bike,Kleinmarkthalle,Grocery Store,148.87747436611633,2024-05-25,15.6,0.0,7.3,Q2
Frankfurt,50.10141485114736,8.696960794094517,bike,Dom Aussichtsplattform,Scenic Lookout,1337.7599428404349,2024-05-25,15.6,0.0,7.3,Q2
Frankfurt,50.11615748489569,8.681384063037385,bike,Weinterasse Rollanderhof,Bar,404.8288564404531,2024-05-25,15.6,0.0,7.3,Q2
Frankfurt,50.10706996015112,8.6702132451785,bike,SuperKato,Restaurant,803.2480949735719,2024-05-26,16.8,1.7,8.6,Q2
Frankfurt,50.10524385358599,8.66031114743143,bike,SuperKato,Restaurant,1512.795880667943,2024-05-26,16.8,1.7,8.6,Q2
Frankfurt,50.10000478715779,8.676523001397872,bike,Schirn Kunsthalle,Art Museum,1224.6780466574276,2024-05-26,16.8,1.7,8.6,Q2
